,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
3981,38,8,5,1,F,192,1,F,192,0.5972,1.0,0.1402,1.0,0.0824,1.0,10.0996
3982,38,8,6,1,F,192,1,F,192,0.5614,1.0,0.119,1.0,0.0816,1.0,10.039
3983,38,8,7,1,F,192,1,F,192,0.4584,1.0,0.108,1.0,0.0624,1.0,9.8478
3984,38,8,8,1,F,192,1,F,192,0.3638,1.0,0.0862,1.0,0.049,1.0,9.6764
3985,38,8,9,1,F,192,1,F,192,0.2774,1.0,0.0642,1.0,0.0342,1.0,9.5176
3986,38,8,10,1,F,192,1,F,192,0.187,1.0,0.0426,1.0,0.0236,1.0,9.3584
3987,38,9,1,1,F,192,1,F,192,0.2106,1.0,0.0452,1.0,0.0292,1.0,9.3928
3988,38,9,2,1,F,192,1,F,192,0.278,1.0,0.0606,1.0,0.0386,1.0,9.5266
3989,38,9,3,1,F,192,1,F,192,0.3232,1.0,0.0762,1.0,0.037,1.0,9.6066
3990,38,9,4,1,F,192,1,F,192,0.3236,1.0,0.0734,1.0,0.044,1.0,9.6144
3991,38,9,5,1,F,192,1,F,192,0.3682,1.0,0.0856,1.0,0.039,1.0,9.6858
3992,38,9,6,1,F,192,1,F,192,0.381,1.0,0.0862,1.0,0.0488,1.0,9.699
3993,38,9,7,1,F,192,1,F,192,0.3038,1.0,0.0722,1.0,0.037,1.0,9.5714
3994,38,9,8,1,F,192,1,F,192,0.2776,1.0,0.0656,1.0,0.0342,1.0,9.5166
3995,38,9,9,1,F,192,1,F,192,0.2048,1.0,0.0508,1.0,0.0236,1.0,9.3818
3996,38,9,10,1,a,100,1,a,100,0.1014,1.0,0.0282,1.0,0.0084,1.0,6.1846
3997,38,10,2,1,a,100,1,a,92,0.085,1.011765,0.0186,1.021505,0.0108,1.0,6.155
3998,38,10,3,1,b,164,1,d,164,0.158,1.0,0.0404,1.0,0.0214,1.0,8.294
3999,38,10,4,1,L,226,1,F,192,0.231,1.058874,0.0572,1.024476,0.028,1.007143,10.4496
4000,38,10,5,1,L,226,1,F,192,0.2172,1.047882,0.049,1.032653,0.0294,1.013605,10.43
4001,38,10,6,1,F,192,1,F,192,0.2252,1.0,0.054,1.0,0.0266,1.0,9.4222
4002,38,10,7,1,L,226,1,F,192,0.194,1.050515,0.045,1.031111,0.0264,1.007576,10.3814
4003,38,10,8,1,b,164,1,d,164,0.1818,1.0,0.0414,1.0,0.0248,1.0,8.3416
4004,38,10,9,1,a,100,1,a,100,0.0906,1.0,0.0198,1.0,0.0112,1.0,6.1734
4005,38,15,0,3,I,104,2,F,104,1.6098,1.0,0.7556,1.0,0.0,0.0,9.8382
4006,38,15,1,3,F,112,2,F,104,1.5672,1.0,0.732,1.0,0.0,0.0,9.7668
4007,38,15,2,3,J,104,2,F,104,1.5948,1.0,0.7654,1.0,0.0,0.0,9.83
4008,38,15,3,3,I,104,2,F,104,1.5688,1.0,0.7224,1.0,0.0,0.0,9.7854
4009,38,15,4,3,F,112,2,F,104,1.5586,1.0,0.7232,1.0,0.0,0.0,9.7708
4010,38,15,5,3,J,104,2,F,104,1.5854,1.0,0.7458,1.0,0.0,0.0,9.7946
4011,38,15,6,3,I,104,2,F,104,1.5416,1.0,0.7098,1.0,0.0,0.0,9.7362
4012,38,15,7,3,F,112,2,F,104,1.6164,1.0,0.7578,1.0,0.0,0.0,9.8402
4013,38,15,8,3,J,104,2,F,104,1.611,1.0,0.7558,1.0,0.0,0.0,9.8302
4014,38,15,9,3,I,104,2,F,104,1.6226,1.0,0.778,1.0,0.0,0.0,9.8508
4015,38,15,10,3,F,112,2,F,104,1.5926,1.0,0.757,1.0,0.0,0.0,9.8066
4016,38,15,11,3,J,104,2,F,104,1.5922,1.0,0.7406,1.0,0.0,0.0,9.8264
4017,39,0,2,1,a,100,1,a,100,14.0552,1.0,1.2402,1.0,1.354,1.0,17.9996
4018,39,0,3,1,F,192,1,F,192,10.1392,1.0,0.8868,1.0,1.5076,1.0,22.585
4019,39,0,4,1,F,192,1,F,192,3.3138,1.0,0.3594,1.0,0.639,1.0,14.6462
4020,39,0,5,1,F,192,1,F,192,1.1688,1.0,0.2542,1.0,0.1964,1.0,11.0718
4021,39,0,6,1,F,192,1,F,192,0.5986,1.0,0.13,1.0,0.0822,1.0,10.0974
4022,39,0,7,1,F,192,1,F,192,0.3114,1.0,0.0726,1.0,0.0396,1.0,9.579
4023,39,0,8,1,F,192,1,F,192,0.1662,1.0,0.0394,1.0,0.0234,1.0,9.3178
4024,39,1,3,1,F,192,1,F,192,14.5606,1.0,1.2582,1.0,1.6656,1.0,25.0168
4025,39,1,4,1,F,192,1,F,192,4.7492,1.0,0.4506,1.0,0.8746,1.0,16.8582
4026,39,1,5,1,F,192,1,F,192,1.6202,1.0,0.333,1.0,0.3068,1.0,11.8168
4027,39,1,6,1,F,192,1,F,192,0.76,1.0,0.1722,1.0,0.099,1.0,10.3782
4028,39,1,7,1,F,192,1,F,192,0.4116,1.0,0.1006,1.0,0.0564,1.0,9.7574
4029,39,1,8,1,F,192,1,F,192,0.2242,1.0,0.0464,1.0,0.0278,1.0,9.4254
4030,39,1,9,1,a,100,1,a,92,0.069,1.005797,0.013,1.0,0.008,1.0,6.1332
4031,39,2,2,1,a,100,1,a,92,12.8776,1.086662,1.096,1.009489,1.2614,1.01094,17.8716
4032,39,2,3,1,F,192,1,F,192,14.2638,1.0,1.229,1.0,1.632,1.0,24.8516
4033,39,2,4,1,F,192,1,F,192,5.4776,1.0,0.5132,1.0,0.9722,1.0,17.9212
4034,39,2,5,1,F,192,1,F,192,1.9016,1.0,0.3894,1.0,0.393,1.0,12.2624
4035,39,2,6,1,F,192,1,F,192,0.909,1.0,0.216,1.0,0.1252,1.0,10.6104
4036,39,2,7,1,F,192,1,F,192,0.4924,1.0,0.1168,1.0,0.0648,1.0,9.9082
4037,39,2,8,1,F,192,1,F,192,0.281,1.0,0.0682,1.0,0.0354,1.0,9.5296
4038,39,2,9,1,b,164,1,d,164,0.1378,1.0,0.0328,1.0,0.0164,1.0,8.265
4039,39,3,0,1,F,192,1,F,192,17.812,1.0,1.549,1.0,1.909,1.0,26.9616
4040,39,3,1,1,b,164,1,F,164,17.6066,1.0,1.422,1.0,1.686,1.0,24.5864
4041,39,3,2,1,F,192,1,F,192,17.9124,1.0,1.5222,1.0,1.8512,1.0,26.9844
4042,39,3,3,1,F,192,1,F,192,9.9724,1.0,0.8702,1.0,1.468,1.0,22.4388
4043,39,3,4,1,F,192,1,F,192,4.6602,1.0,0.4454,1.0,0.8776,1.0,16.7444
4044,39,3,5,1,F,192,1,F,192,2.1724,1.0,0.2364,1.0,0.4658,1.0,12.8092
4045,39,3,6,1,F,192,1,F,192,0.9068,1.0,0.205,1.0,0.1236,1.0,10.6426
4046,39,3,7,1,F,192,1,F,192,0.5274,1.0,0.1224,1.0,0.0734,1.0,9.9802
4047,39,3,8,1,F,192,1,F,192,0.3194,1.0,0.073,1.0,0.0444,1.0,9.5988
4048,39,3,9,1,L,226,1,F,192,0.1822,1.049396,0.0408,1.02451,0.0214,1.018692,10.3628
4049,39,4,0,1,F,192,1,F,192,5.5218,1.0,0.5018,1.0,0.9924,1.0,17.924
4050,39,4,1,1,F,192,1,F,192,7.2282,1.0,0.6538,1.0,1.2516,1.0,20.0812
4051,39,4,2,1,F,192,1,F,192,7.2458,1.0,0.634,1.0,1.2828,1.0,20.048
4052,39,4,3,1,F,192,1,F,192,5.5518,1.0,0.5154,1.0,0.9706,1.0,17.9982
4053,39,4,4,1,F,192,1,F,192,3.2464,1.0,0.3194,1.0,0.6534,1.0,14.5578
4054,39,4,5,1,F,192,1,F,192,1.5818,1.0,0.314,1.0,0.327,1.0,11.7696
4055,39,4,6,1,F,192,1,F,192,0.881,1.0,0.1922,1.0,0.1116,1.0,10.6072
4056,39,4,7,1,F,192,1,F,192,0.5222,1.0,0.1198,1.0,0.0656,1.0,9.9698
4057,39,4,8,1,F,192,1,F,192,0.285,1.0,0.0584,1.0,0.0392,1.0,9.5432
4058,39,4,9,1,F,192,1,F,192,0.1794,1.0,0.0426,1.0,0.0254,1.0,9.3422
4059,39,5,0,1,F,192,1,F,192,1.7692,1.0,0.3594,1.0,0.3628,1.0,12.0604
4060,39,5,1,1,F,192,1,F,192,2.691,1.0,0.2896,1.0,0.5486,1.0,13.6288
4061,39,5,2,1,F,192,1,F,192,2.9962,1.0,0.3246,1.0,0.6004,1.0,14.1598
4062,39,5,3,1,F,192,1,F,192,2.655,1.0,0.2736,1.0,0.5416,1.0,13.609
4063,39,5,4,1,F,192,1,F,192,1.8196,1.0,0.3744,1.0,0.3696,1.0,12.134
4064,39,5,5,1,F,192,1,F,192,1.1974,1.0,0.2684,1.0,0.1786,1.0,11.1134
4065,39,5,6,1,F,192,1,F,192,0.7602,1.0,0.1692,1.0,0.1056,1.0,10.3864
4066,39,5,7,1,F,192,1,F,192,0.4566,1.0,0.1024,1.0,0.0598,1.0,9.8496
4067,39,5,8,1,F,192,1,F,192,0.2878,1.0,0.0638,1.0,0.0382,1.0,9.538
4068,39,5,9,1,L,226,1,F,192,0.1856,1.046336,0.0436,1.050459,0.0224,1.008929,10.3674
4069,39,6,0,1,F,192,1,F,192,0.817,1.0,0.1844,1.0,0.1078,1.0,10.4828
4070,39,6,1,1,F,192,1,F,192,1.019,1.0,0.2308,1.0,0.1394,1.0,10.836
4071,39,6,2,1,F,192,1,F,192,1.139,1.0,0.24,1.0,0.1794,1.0,11.0408
4072,39,6,3,1,F,192,1,F,192,1.1452,1.0,0.2562,1.0,0.1674,1.0,11.047
4073,39,6,4,1,F,192,1,F,192,0.9836,1.0,0.216,1.0,0.1326,1.0,10.7748
4074,39,6,5,1,F,192,1,F,192,0.757,1.0,0.1592,1.0,0.1098,1.0,10.3926
4075,39,6,6,1,F,192,1,F,192,0.5674,1.0,0.123,1.0,0.0884,1.0,10.0526
4076,39,6,7,1,F,192,1,F,192,0.4018,1.0,0.0906,1.0,0.054,1.0,9.758
4077,39,6,8,1,F,192,1,F,192,0.2516,1.0,0.057,1.0,0.0342,1.0,9.4754
4078,39,6,9,1,L,226,1,F,192,0.1922,1.059313,0.0428,1.042056,0.0208,1.009615,10.3816
4079,39,7,0,1,F,192,1,F,192,0.4188,1.0,0.096,1.0,0.0484,1.0,9.7798
4080,39,7,1,1,F,192,1,F,192,0.55,1.0,0.116,1.0,0.0804,1.0,10.0126
4081,39,7,2,1,F,192,1,F,192,0.5916,1.0,0.1268,1.0,0.081,1.0,10.0974
4082,39,7,3,1,F,192,1,F,192,0.6392,1.0,0.1422,1.0,0.0852,1.0,10.1708
4083,39,7,4,1,F,192,1,F,192,0.5996,1.0,0.1348,1.0,0.0878,1.0,10.1024
4084,39,7,5,1,F,192,1,F,192,0.5286,1.0,0.1216,1.0,0.0782,1.0,9.976
4085,39,7,6,1,F,192,1,F,192,0.4088,1.0,0.094,1.0,0.0526,1.0,9.7632
4086,39,7,7,1,F,192,1,F,192,0.3138,1.0,0.075,1.0,0.037,1.0,9.5868
4087,39,7,8,1,F,192,1,F,192,0.22,1.0,0.0454,1.0,0.0306,1.0,9.4218
4088,39,7,9,1,b,164,1,d,164,0.132,1.0,0.0288,1.0,0.0184,1.0,8.2478
4089,39,8,0,1,F,192,1,F,192,0.2252,1.0,0.0572,1.0,0.0318,1.0,9.4246
4090,39,8,1,1,F,192,1,F,192,0.285,1.0,0.0652,1.0,0.03,1.0,9.533
4091,39,8,2,1,F,192,1,F,192,0.334,1.0,0.079,1.0,0.0434,1.0,9.6276
4092,39,8,3,1,F,192,1,F,192,0.3566,1.0,0.077,1.0,0.0522,1.0,9.6714
4093,39,8,4,1,F,192,1,F,192,0.364,1.0,0.0802,1.0,0.0378,1.0,9.6808
4094,39,8,5,1,F,192,1,F,192,0.3398,1.0,0.079,1.0,0.041,1.0,9.6336
4095,39,8,6,1,F,192,1,F,192,0.2868,1.0,0.0654,1.0,0.0366,1.0,9.5352
4096,39,8,7,1,F,192,1,F,192,0.2288,1.0,0.0508,1.0,0.028,1.0,9.4258
4097,39,8,8,1,F,192,1,F,192,0.192,1.0,0.0474,1.0,0.019,1.0,9.3552
4098,39,8,9,1,a,100,1,a,100,0.0788,1.0,0.0188,1.0,0.0106,1.0,6.1476
4099,39,9,0,1,a,100,1,a,92,0.0826,1.014528,0.017,1.011765,0.011,1.0,6.1498
4100,39,9,1,1,F,192,1,F,192,0.1808,1.0,0.0412,1.0,0.0202,1.0,9.3336
4101,39,9,2,1,L,226,1,F,192,0.2068,1.05029,0.0478,1.037657,0.0242,1.024793,10.4134
4102,39,9,3,1,F,192,1,F,192,0.2064,1.0,0.047,1.0,0.0272,1.0,9.3908
4103,39,9,4,1,F,192,1,F,192,0.2322,1.0,0.0584,1.0,0.023,1.0,9.4398
4104,39,9,5,1,F,192,1,F,192,0.219,1.0,0.0514,1.0,0.0248,1.0,9.4018
4105,39,9,6,1,L,226,1,F,192,0.2018,1.056492,0.0492,1.065041,0.0222,1.009009,10.393
4106,39,9,7,1,F,192,1,F,192,0.1802,1.0,0.0378,1.0,0.0212,1.0,9.3426
4107,39,9,8,1,a,100,1,a,100,0.0844,1.0,0.0208,1.0,0.0106,1.0,6.1594
4108,39,10,3,1,d,100,1,g,99,0.0814,1.0,0.021,1.0,0.009,1.0,6.1562
4109,39,10,4,1,d,100,1,g,100,0.0908,1.0,0.0206,1.0,0.0144,1.0,6.1698
4110,39,10,5,1,d,100,1,g,95,0.0972,1.0,0.0202,1.0,0.0126,1.0,6.1778
4111,39,10,6,1,d,100,1,g,96,0.07,1.0,0.0174,1.0,0.0076,1.0,6.1336
4112,39,15,0,4,C,114,2,F,120,1.401,1.0,0.7186,1.0,0.0,0.0,9.4814
4113,39,15,1,4,F,120,2,F,120,1.3834,1.0,0.6886,1.0,0.0,0.0,9.4624
4114,39,15,2,4,D,114,2,F,120,1.383,1.0,0.6836,1.0,0.0,0.0,9.4608
4115,39,15,3,4,C,114,2,F,120,1.3804,1.0,0.6888,1.0,0.0,0.0,9.4602
4116,39,15,4,4,F,120,2,F,120,1.3716,1.0,0.6774,1.0,0.0,0.0,9.4414
4117,39,15,5,4,D,114,2,F,120,1.3938,1.0,0.6968,1.0,0.0,0.0,9.4734
4118,39,15,6,4,C,114,2,F,120,1.3692,1.0,0.6922,1.0,0.0,0.0,9.4402
4119,39,15,7,4,F,120,2,F,120,1.414,1.0,0.7352,1.0,0.0,0.0,9.5064
4120,39,15,8,4,D,114,2,F,120,1.414,1.0,0.7234,1.0,0.0,0.0,9.493
4121,39,15,9,4,C,114,2,F,120,1.4128,0.999858,0.7178,1.0,0.0,0.0,9.499
4122,39,15,10,4,F,120,2,F,120,1.401,1.0,0.7332,1.0,0.0,0.0,9.4908
4123,39,15,11,4,D,114,2,F,120,1.4024,1.0,0.7124,1.0,0.0,0.0,9.4966
4124,40,1,4,1,F,192,1,F,192,15.5564,1.0,1.3776,1.0,1.8238,1.0,25.6324
4125,40,1,5,1,F,192,1,F,192,4.7124,1.0,0.4478,1.0,0.8656,1.0,16.8112
4126,40,1,6,1,F,192,1,F,192,1.4456,1.0,0.313,1.0,0.287,1.0,11.5316
4127,40,1,7,1,F,192,1,F,192,0.6948,1.0,0.1594,1.0,0.091,1.0,10.2658
4128,40,1,8,1,F,192,1,F,192,0.363,1.0,0.0922,1.0,0.0432,1.0,9.6742
4129,40,1,9,1,F,192,1,F,192,0.2056,1.0,0.0516,1.0,0.0268,1.0,9.383
4130,40,1,10,1,a,100,1,a,92,0.06,1.003333,0.0126,1.0,0.0108,1.0,6.1162
4131,40,2,4,1,b,164,1,F,164,15.227,1.0,1.3016,1.0,1.6254,1.0,23.2028
4132,40,2,5,1,F,192,1,F,192,6.3178,1.0,0.5364,1.0,1.0876,1.0,19.0316
4133,40,2,6,1,F,192,1,F,192,2.0044,1.0,0.3796,1.0,0.4208,1.0,12.4446
4134,40,2,7,1,F,192,1,F,192,0.8582,1.0,0.1886,1.0,0.1162,1.0,10.545
4135,40,2,8,1,F,192,1,F,192,0.4684,1.0,0.1056,1.0,0.0574,1.0,9.8676
4136,40,2,9,1,F,192,1,F,192,0.2488,1.0,0.0536,1.0,0.0338,1.0,9.4668
4137,40,2,10,1,F,192,1,F,192,0.1484,1.0,0.032,1.0,0.02,1.0,9.2832
4138,40,3,1,1,a,100,1,a,100,12.5732,1.0,1.0538,1.0,1.2316,1.0,17.1268
4139,40,3,3,1,a,100,1,a,92,11.5504,1.089469,0.9918,1.006251,1.1654,1.009439,17.0744
4140,40,3,4,1,F,192,1,F,192,15.616,1.0,1.3976,1.0,1.8098,1.0,25.6592
4141,40,3,5,1,F,192,1,F,192,6.3462,1.0,0.5826,1.0,1.0716,1.0,19.0434
4142,40,3,6,1,F,192,1,F,192,2.4428,1.0,0.2502,1.0,0.502,1.0,13.263
4143,40,3,7,1,F,192,1,F,192,0.9426,1.0,0.2094,1.0,0.138,1.0,10.6804
4144,40,3,8,1,F,192,1,F,192,0.53,1.0,0.1196,1.0,0.0702,1.0,9.9744
4145,40,3,9,1,F,192,1,F,192,0.3366,1.0,0.0752,1.0,0.045,1.0,9.6212
4146,40,3,10,1,L,226,1,F,192,0.1844,1.053145,0.039,1.046154,0.022,1.018182,10.3692
4147,40,4,1,1,F,192,1,F,192,8.663,1.0,0.7778,1.0,1.3752,1.0,21.4572
4148,40,4,2,1,F,192,1,F,192,12.5184,1.0,1.0834,1.0,1.5856,1.0,23.9382
4149,40,4,3,1,F,192,1,F,192,12.5248,1.0,1.0982,1.0,1.6014,1.0,23.9382
4150,40,4,4,1,F,192,1,F,192,8.6338,1.0,0.7412,1.0,1.3878,1.0,21.4718
4151,40,4,5,1,F,192,1,F,192,4.7422,1.0,0.4556,1.0,0.8786,1.0,16.8558
4152,40,4,6,1,F,192,1,F,192,2.1766,1.0,0.2428,1.0,0.4622,1.0,12.8214
4153,40,4,7,1,F,192,1,F,192,0.9452,1.0,0.2068,1.0,0.1342,1.0,10.7092
4154,40,4,8,1,F,192,1,F,192,0.5512,1.0,0.125,1.0,0.0764,1.0,10.0208
4155,40,4,9,1,F,192,1,F,192,0.3114,1.0,0.068,1.0,0.0332,1.0,9.5904
4156,40,4,10,1,F,192,1,F,192,0.1678,1.0,0.0372,1.0,0.0204,1.0,9.321
4157,40,4,11,1,d,100,1,g,92,0.0676,1.005917,0.0158,1.0,0.0098,1.0,6.127
4158,40,5,1,1,F,192,1,F,192,2.8576,1.0,0.3072,1.0,0.554,1.0,13.9258
4159,40,5,2,1,F,192,1,F,192,3.9358,1.0,0.3818,1.0,0.753,1.0,15.6468
4160,40,5,3,1,F,192,1,F,192,4.6348,1.0,0.43,1.0,0.8342,1.0,16.7
4161,40,5,4,1,F,192,1,F,192,4.054,1.0,0.4286,1.0,0.7518,1.0,15.7964
4162,40,5,5,1,F,192,1,F,192,2.829,1.0,0.3014,1.0,0.5608,1.0,13.8484
4163,40,5,6,1,F,192,1,F,192,1.5018,1.0,0.3082,1.0,0.2842,1.0,11.6242
4164,40,5,7,1,F,192,1,F,192,0.8462,1.0,0.1898,1.0,0.119,1.0,10.545
4165,40,5,8,1,F,192,1,F,192,0.5172,1.0,0.113,1.0,0.075,1.0,9.9626
4166,40,5,9,1,F,192,1,F,192,0.2892,1.0,0.066,1.0,0.0378,1.0,9.5428
4167,40,5,10,1,F,192,1,F,192,0.1732,1.0,0.035,1.0,0.0198,1.0,9.3328
4168,40,5,11,1,d,100,1,g,92,0.062,1.003226,0.0168,1.0,0.0086,1.0,6.119
4169,40,6,1,1,F,192,1,F,192,0.96,1.0,0.2166,1.0,0.1316,1.0,10.7328
4170,40,6,2,1,F,192,1,F,192,1.3694,1.0,0.283,1.0,0.2432,1.0,11.3966
4171,40,6,3,1,F,192,1,F,192,1.6196,1.0,0.3276,1.0,0.3178,1.0,11.8278
4172,40,6,4,1,F,192,1,F,192,1.676,1.0,0.3468,1.0,0.3402,1.0,11.9164
4173,40,6,5,1,F,192,1,F,192,1.3458,1.0,0.2746,1.0,0.245,1.0,11.3786
4174,40,6,6,1,F,192,1,F,192,0.9546,1.0,0.2126,1.0,0.1296,1.0,10.7142
4175,40,6,7,1,F,192,1,F,192,0.6932,1.0,0.1524,1.0,0.0986,1.0,10.2706
4176,40,6,8,1,F,192,1,F,192,0.4404,1.0,0.0994,1.0,0.059,1.0,9.8196
4177,40,6,9,1,F,192,1,F,192,0.2764,1.0,0.0664,1.0,0.031,1.0,9.5194
4178,40,6,10,1,F,192,1,F,192,0.1846,1.0,0.045,1.0,0.022,1.0,9.3522
4179,40,6,11,1,d,100,1,g,92,0.0612,1.009804,0.0122,1.0,0.0096,1.0,6.1166
4180,40,7,1,1,F,192,1,F,192,0.5246,1.0,0.1176,1.0,0.0658,1.0,9.9618
4181,40,7,2,1,F,192,1,F,192,0.6614,1.0,0.1536,1.0,0.088,1.0,10.2092
4182,40,7,3,1,F,192,1,F,192,0.7534,1.0,0.1714,1.0,0.1022,1.0,10.3782
4183,40,7,4,1,F,192,1,F,192,0.8308,1.0,0.1844,1.0,0.1108,1.0,10.5022
4184,40,7,5,1,F,192,1,F,192,0.7736,1.0,0.1658,1.0,0.1088,1.0,10.4114
4185,40,7,6,1,F,192,1,F,192,0.6154,1.0,0.1344,1.0,0.0888,1.0,10.137
4186,40,7,7,1,F,192,1,F,192,0.4776,1.0,0.1046,1.0,0.0652,1.0,9.8978
4187,40,7,8,1,F,192,1,F,192,0.3462,1.0,0.078,1.0,0.0422,1.0,9.6502
4188,40,7,9,1,F,192,1,F,192,0.237,1.0,0.0564,1.0,0.03,1.0,9.4492
4189,40,7,10,1,L,226,1,F,192,0.173,1.050867,0.0408,1.019608,0.0222,1.036036,10.3432
4190,40,7,11,1,d,100,1,g,92,0.0654,1.009174,0.018,1.0,0.0062,1.0,6.1248
4191,40,8,1,1,F,192,1,F,192,0.2566,1.0,0.0516,1.0,0.0352,1.0,9.4842
4192,40,8,2,1,F,192,1,F,192,0.3414,1.0,0.0752,1.0,0.0412,1.0,9.643
4193,40,8,3,1,F,192,1,F,192,0.4098,1.0,0.097,1.0,0.0436,1.0,9.756
4194,40,8,4,1,F,192,1,F,192,0.415,1.0,0.092,1.0,0.056,1.0,9.7808
4195,40,8,5,1,F,192,1,F,192,0.4196,1.0,0.0976,1.0,0.0468,1.0,9.7808
4196,40,8,6,1,F,192,1,F,192,0.3836,1.0,0.0866,1.0,0.0468,1.0,9.7254
4197,40,8,7,1,F,192,1,F,192,0.3332,1.0,0.0832,1.0,0.0466,1.0,9.6244
4198,40,8,8,1,F,192,1,F,192,0.281,1.0,0.0676,1.0,0.0338,1.0,9.5236
4199,40,8,9,1,F,192,1,F,192,0.2064,1.0,0.0476,1.0,0.0242,1.0,9.3904
4200,40,8,10,1,F,192,1,F,192,0.1342,1.0,0.0296,1.0,0.0168,1.0,9.259
4201,40,9,1,1,F,192,1,F,192,0.1664,1.0,0.0408,1.0,0.0212,1.0,9.3098
4202,40,9,2,1,F,192,1,F,192,0.202,1.0,0.0494,1.0,0.0222,1.0,9.3818
4203,40,9,3,1,F,192,1,F,192,0.2356,1.0,0.0528,1.0,0.0334,1.0,9.4488
4204,40,9,4,1,F,192,1,F,192,0.246,1.0,0.0514,1.0,0.0328,1.0,9.4668
4205,40,9,5,1,F,192,1,F,192,0.253,1.0,0.0552,1.0,0.0332,1.0,9.4824
4206,40,9,6,1,F,192,1,F,192,0.2672,1.0,0.0592,1.0,0.033,1.0,9.4966
4207,40,9,7,1,F,192,1,F,192,0.2412,1.0,0.0604,1.0,0.0306,1.0,9.453
4208,40,9,8,1,F,192,1,F,192,0.2054,1.0,0.0442,1.0,0.027,1.0,9.3812
4209,40,9,9,1,F,192,1,F,192,0.163,1.0,0.0376,1.0,0.0176,1.0,9.3032
4210,40,9,10,1,a,100,1,a,100,0.069,1.0,0.0164,1.0,0.006,1.0,6.1304
4211,40,10,2,1,a,100,1,a,92,0.0674,1.017804,0.019,1.010526,0.0098,1.0,6.1208
4212,40,10,3,1,b,164,1,d,164,0.1176,1.0,0.029,1.0,0.0136,1.0,8.2254
4213,40,10,4,1,L,226,1,F,192,0.1444,1.036011,0.0342,1.02924,0.0158,1.0,10.2856
4214,40,10,5,1,L,226,1,F,192,0.1656,1.048309,0.0348,1.034483,0.0248,1.024194,10.3326
4215,40,10,6,1,F,192,1,F,192,0.1654,1.0,0.0386,1.0,0.0192,1.0,9.3136
4216,40,10,7,1,L,226,1,F,192,0.1466,1.034106,0.0336,1.035714,0.0176,1.011364,10.2892
4217,40,10,8,1,b,164,1,d,164,0.1178,1.0,0.0274,1.0,0.0156,1.0,8.2196
4218,40,10,9,1,a,100,1,a,100,0.0612,1.0,0.0138,1.0,0.0062,1.0,6.117
4219,40,15,0,5,A,124,2,F,128,1.2368,1.0,0.661,1.0,0.0,0.0,9.2098
4220,40,15,1,5,F,128,2,F,128,1.1884,1.0,0.6338,1.0,0.0,0.0,9.127
4221,40,15,2,5,B,124,2,F,128,1.1958,1.0,0.6348,1.0,0.0,0.0,9.1378
4222,40,15,3,5,A,124,2,F,128,1.1902,1.0,0.6308,1.0,0.0,0.0,9.1428
4223,40,15,4,5,F,128,2,F,128,1.1794,1.0,0.6222,1.0,0.0,0.0,9.1256
4224,40,15,5,5,B,124,2,F,128,1.2336,1.0,0.6716,1.0,0.0,0.0,9.2016
4225,40,15,6,5,A,124,2,F,128,1.1996,1.0,0.6382,1.0,0.0,0.0,9.1636
4226,40,15,7,5,F,128,2,F,128,1.264,1.0,0.6846,1.0,0.0,0.0,9.2512
4227,40,15,8,5,B,124,2,F,128,1.2274,1.0,0.6674,1.0,0.0,0.0,9.1844
4228,40,15,9,5,A,124,2,F,128,1.2148,1.0,0.6504,1.0,0.0,0.0,9.1586
4229,40,15,10,5,F,128,2,F,128,1.1948,1.0,0.635,1.0,0.0,0.0,9.1342
4230,40,15,11,5,B,124,2,F,128,1.2196,1.0,0.654,1.0,0.0,0.0,9.1744
4231,41,0,3,1,F,192,1,F,192,6.7654,1.0,0.6206,1.0,1.1774,1.0,19.5726
4232,41,0,4,1,F,192,1,F,192,1.9192,1.0,0.3606,1.0,0.4108,1.0,12.3052
4233,41,0,5,1,F,192,1,F,192,0.7422,1.0,0.167,1.0,0.104,1.0,10.3508
4234,41,0,6,1,F,192,1,F,192,0.3778,1.0,0.0866,1.0,0.0476,1.0,9.7022
4235,41,0,7,1,F,192,1,F,192,0.2,1.0,0.0458,1.0,0.0228,1.0,9.3806
4236,41,1,3,1,b,164,1,a,147,6.5202,1.117542,0.5486,1.007291,1.108,1.024729,18.1324
4237,41,1,4,1,F,192,1,F,192,3.1224,1.0,0.3236,1.0,0.5866,1.0,14.3802
4238,41,1,5,1,F,192,1,F,192,0.9908,1.0,0.2126,1.0,0.1582,1.0,10.7922
4239,41,1,6,1,F,192,1,F,192,0.4976,1.0,0.109,1.0,0.0756,1.0,9.922
4240,41,1,7,1,F,192,1,F,192,0.2746,1.0,0.0642,1.0,0.0258,1.0,9.5122
4241,41,1,8,1,a,100,1,a,92,0.078,1.005128,0.0134,1.0,0.0094,1.0,6.1488
4242,41,2,3,1,b,164,1,a,146,6.4944,1.118656,0.5446,1.007345,1.0746,1.021031,18.135
4243,41,2,4,1,F,192,1,F,192,3.419,1.0,0.3276,1.0,0.6422,1.0,14.877
4244,41,2,5,1,F,192,1,F,192,1.2098,1.0,0.2672,1.0,0.2214,1.0,11.1294
4245,41,2,6,1,F,192,1,F,192,0.5836,1.0,0.1258,1.0,0.0788,1.0,10.073
