,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
1242,14,1,2,0,d,160,0,d,157,74.6684,1.018123,8.6076,1.000209,24.141,1.014473,65.123
1243,14,1,3,0,F,432,0,F,432,116.6164,1.0,8.7434,1.0,23.5586,1.0,99.7128
1244,14,1,4,0,F,432,0,F,432,51.5404,1.0,3.1812,1.0,7.1872,1.0,60.945
1245,14,1,5,0,F,432,0,F,432,25.5656,1.0,1.515,1.0,3.153,1.0,44.746
1246,14,1,6,1,F,192,1,F,192,15.4482,1.0,1.6456,1.0,3.1306,1.0,26.3674
1247,14,1,7,1,F,192,1,F,192,7.1352,1.0,1.45,1.0,1.765,1.0,19.7612
1248,14,1,8,1,F,192,1,F,192,3.9496,1.0,0.8592,1.0,0.9814,1.0,15.4188
1249,14,1,9,1,F,192,1,F,192,2.1342,1.0,0.5396,1.0,0.3406,1.0,12.6262
1250,14,2,0,0,g,307,0,g,294,127.5598,1.044249,13.1006,1.043937,37.2646,1.044675,109.1446
1251,14,2,1,0,d,160,0,d,157,74.716,1.018159,8.6018,1.000093,24.2318,1.014337,65.1734
1252,14,2,2,0,g,307,0,g,293,125.7176,1.047651,13.2834,1.050364,37.1478,1.047707,108.4902
1253,14,2,3,0,F,432,0,F,432,116.147,1.0,8.6316,1.0,23.366,1.0,99.3606
1254,14,2,4,0,F,432,0,F,432,56.9126,1.0,3.5804,1.0,8.202,1.0,64.0894
1255,14,2,5,0,F,432,0,F,432,29.3128,1.0,1.7508,1.0,3.6012,1.0,46.7404
1256,14,2,6,1,F,192,1,F,192,17.4388,1.0,1.8772,1.0,3.0318,1.0,27.3876
1257,14,2,7,1,F,192,1,F,192,9.526,1.0,1.0328,1.0,2.058,1.0,22.3564
1258,14,2,8,1,F,192,1,F,192,4.7124,1.0,0.997,1.0,1.1862,1.0,16.5004
1259,14,2,9,1,L,226,1,F,192,2.5842,1.171039,0.637,1.083203,0.4916,1.071603,15.1708
1260,14,3,0,0,F,432,0,F,432,82.768,1.0,5.6894,1.0,14.081,1.0,79.6108
1261,14,3,1,0,F,432,0,F,432,115.7688,1.0,8.6052,1.0,23.4556,1.0,99.1462
1262,14,3,2,0,F,432,0,F,432,115.9196,1.0,8.6168,1.0,23.5052,1.0,99.2882
1263,14,3,3,0,F,432,0,F,432,82.26,1.0,5.5486,1.0,13.7762,1.0,79.3238
1264,14,3,4,0,F,432,0,F,432,51.3586,1.0,3.1858,1.0,7.2102,1.0,60.9102
1265,14,3,5,0,F,432,0,F,432,29.3198,1.0,1.7708,1.0,3.611,1.0,46.7588
1266,14,3,6,1,F,192,1,F,192,18.6558,1.0,2.055,1.0,3.0444,1.0,28.107
1267,14,3,7,1,F,192,1,F,192,11.0258,1.0,1.169,1.0,2.3346,1.0,23.5126
1268,14,3,8,1,F,192,1,F,192,5.3126,1.0,1.091,1.0,1.3328,1.0,17.3466
1269,14,3,9,1,F,192,1,F,192,2.9818,1.0,0.6806,1.0,0.6576,1.0,13.9402
1270,14,3,10,1,d,100,1,F,192,0.9478,0.691707,0.2396,0.801336,0.158,0.837975,7.224
1271,14,4,0,0,F,432,0,F,432,37.9566,1.0,2.33,1.0,4.8698,1.0,52.3652
1272,14,4,1,0,F,432,0,F,432,51.2744,1.0,3.1068,1.0,7.066,1.0,60.7194
1273,14,4,2,0,F,432,0,F,432,56.915,1.0,3.5884,1.0,8.2046,1.0,64.1134
1274,14,4,3,0,F,432,0,F,432,51.3772,1.0,3.127,1.0,7.1414,1.0,60.8524
1275,14,4,4,0,F,432,0,F,432,37.5862,1.0,2.2412,1.0,4.865,1.0,52.105
1276,14,4,5,0,F,432,0,F,432,25.4554,1.0,1.5058,1.0,3.0454,1.0,44.6566
1277,14,4,6,1,F,192,1,F,192,17.5504,1.0,1.8906,1.0,3.0794,1.0,27.482
1278,14,4,7,1,F,192,1,F,192,11.0106,1.0,1.1566,1.0,2.3392,1.0,23.4876
1279,14,4,8,1,F,192,1,F,192,5.5528,1.0,1.14,1.0,1.3706,1.0,17.681
1280,14,4,9,1,F,192,1,F,192,3.2704,1.0,0.7406,1.0,0.7476,1.0,14.3606
1281,14,4,10,1,b,164,1,F,192,1.6818,0.916518,0.44,0.972273,0.2778,0.987041,10.6678
1282,14,5,0,1,F,192,1,F,192,21.3562,1.0,2.3264,1.0,3.0728,1.0,29.7394
1283,14,5,1,0,F,432,0,F,432,25.3386,1.0,1.458,1.0,3.0836,1.0,44.595
1284,14,5,2,0,F,432,0,F,432,29.474,1.0,1.7282,1.0,3.6062,1.0,46.8114
1285,14,5,3,0,F,432,0,F,432,29.3624,1.0,1.7308,1.0,3.6826,1.0,46.7742
1286,14,5,4,0,F,432,0,F,432,25.5134,1.0,1.5204,1.0,3.105,1.0,44.6802
1287,14,5,5,1,F,192,1,F,192,21.2372,1.0,2.3258,1.0,3.0196,1.0,29.684
1288,14,5,6,1,F,192,1,F,192,15.123,1.0,1.594,1.0,3.0628,1.0,26.1618
1289,14,5,7,1,F,192,1,F,192,9.5752,1.0,1.0652,1.0,2.0838,1.0,22.4054
1290,14,5,8,1,F,192,1,F,192,5.3766,1.0,1.0958,1.0,1.366,1.0,17.4274
1291,14,5,9,1,F,192,1,F,192,3.2778,1.0,0.7326,1.0,0.7452,1.0,14.4152
1292,14,5,10,1,b,164,1,F,192,1.8072,0.917995,0.452,0.967257,0.306,0.981699,10.8588
1293,14,6,0,1,F,192,1,F,192,11.6364,1.0,1.2236,1.0,2.4524,1.0,23.957
1294,14,6,1,1,F,192,1,F,192,15.2672,1.0,1.5824,1.0,3.0642,1.0,26.1918
1295,14,6,2,1,F,192,1,F,192,17.6282,1.0,1.909,1.0,3.1202,1.0,27.5314
1296,14,6,3,1,F,192,1,F,192,18.459,1.0,2.0218,1.0,3.0314,1.0,28.011
1297,14,6,4,1,F,192,1,F,192,17.489,1.0,1.9214,1.0,2.9972,1.0,27.431
1298,14,6,5,1,F,192,1,F,192,15.304,1.0,1.622,1.0,3.0354,1.0,26.2284
1299,14,6,6,1,F,192,1,F,192,11.5866,1.0,1.243,1.0,2.4466,1.0,23.9594
1300,14,6,7,1,F,192,1,F,192,6.989,1.0,1.4168,1.0,1.736,1.0,19.5722
1301,14,6,8,1,F,192,1,F,192,4.7414,1.0,1.0008,1.0,1.2174,1.0,16.5546
1302,14,6,9,1,F,192,1,F,192,2.9736,1.0,0.6782,1.0,0.6374,1.0,13.935
1303,14,6,10,1,b,164,1,F,192,1.6742,0.920917,0.413,0.973366,0.2682,0.985831,10.6844
1304,14,7,0,1,F,192,1,F,192,5.2392,1.0,1.0854,1.0,1.2978,1.0,17.268
1305,14,7,1,1,F,192,1,F,192,7.0356,1.0,1.4154,1.0,1.77,1.0,19.6662
1306,14,7,2,1,F,192,1,F,192,9.577,1.0,1.049,1.0,2.1064,1.0,22.3956
1307,14,7,3,1,F,192,1,F,192,11.0008,1.0,1.1562,1.0,2.3572,1.0,23.5254
1308,14,7,4,1,F,192,1,F,192,11.0734,1.0,1.1824,1.0,2.3636,1.0,23.6046
1309,14,7,5,1,F,192,1,F,192,9.5878,1.0,1.0402,1.0,2.1048,1.0,22.403
1310,14,7,6,1,F,192,1,F,192,7.0946,1.0,1.4128,1.0,1.7824,1.0,19.711
1311,14,7,7,1,F,192,1,F,192,5.3158,1.0,1.083,1.0,1.3732,1.0,17.3502
1312,14,7,8,1,F,192,1,F,192,3.9548,1.0,0.8534,1.0,0.9672,1.0,15.4094
1313,14,7,9,1,L,226,1,F,192,2.5756,1.170368,0.6246,1.084534,0.462,1.061039,15.1252
1314,14,7,10,1,d,100,1,F,192,0.967,0.690796,0.229,0.813974,0.1704,0.847418,7.2418
1315,14,8,0,1,F,192,1,F,192,2.8342,1.0,0.669,1.0,0.594,1.0,13.719
1316,14,8,1,1,F,192,1,F,192,3.9246,1.0,0.8416,1.0,0.987,1.0,15.359
1317,14,8,2,1,F,192,1,F,192,4.7656,1.0,1.0048,1.0,1.1946,1.0,16.6084
1318,14,8,3,1,F,192,1,F,192,5.3044,1.0,1.0848,1.0,1.3264,1.0,17.3442
1319,14,8,4,1,F,192,1,F,192,5.618,1.0,1.1364,1.0,1.4152,1.0,17.7548
1320,14,8,5,1,F,192,1,F,192,5.3004,1.0,1.0826,1.0,1.3258,1.0,17.3118
1321,14,8,6,1,F,192,1,F,192,4.7238,1.0,0.9884,1.0,1.2274,1.0,16.4942
1322,14,8,7,1,F,192,1,F,192,3.8878,1.0,0.8392,1.0,0.9616,1.0,15.2736
1323,14,8,8,1,F,192,1,F,192,2.8,1.0,0.6362,1.0,0.589,1.0,13.676
1324,14,8,9,1,F,192,1,F,192,2.1114,1.0,0.4966,1.0,0.3418,1.0,12.6312
1325,14,9,0,1,a,100,1,a,192,1.0174,0.680951,0.2588,0.784389,0.164,0.843902,7.2896
1326,14,9,1,1,F,192,1,F,192,2.1504,1.0,0.5468,1.0,0.3582,1.0,12.6728
1327,14,9,2,1,L,226,1,F,192,2.4964,1.168483,0.597,1.083752,0.465,1.063226,14.987
1328,14,9,3,1,F,192,1,F,192,3.0574,1.0,0.6956,1.0,0.6568,1.0,14.0818
1329,14,9,4,1,F,192,1,F,192,3.3164,1.0,0.7338,1.0,0.7606,1.0,14.4488
1330,14,9,5,1,F,192,1,F,192,3.3532,1.0,0.7512,1.0,0.7562,1.0,14.5016
1331,14,9,6,1,F,192,1,F,192,2.9596,1.0,0.6646,1.0,0.6304,1.0,13.9364
1332,14,9,7,1,L,226,1,F,192,2.6208,1.169872,0.6708,1.087955,0.4594,1.063561,15.1952
1333,14,9,8,1,F,192,1,F,192,2.1306,1.0,0.5444,1.0,0.3494,1.0,12.6156
1334,14,9,9,1,a,100,1,a,184,0.9688,0.691577,0.2332,0.807033,0.1776,0.824324,7.2524
1335,14,10,3,1,d,100,1,F,192,0.9444,0.694409,0.2306,0.814397,0.1596,0.853383,7.2292
1336,14,10,4,1,b,164,1,F,192,1.6716,0.923427,0.4286,0.972935,0.2688,0.978423,10.686
1337,14,10,5,1,b,164,1,F,192,1.7302,0.922437,0.4218,0.974395,0.2856,0.985994,10.772
1338,14,10,6,1,b,164,1,F,192,1.663,0.921106,0.4256,0.970865,0.2746,0.986162,10.6468
1339,14,10,7,1,d,100,1,F,192,0.9658,0.686063,0.2492,0.783307,0.16,0.8475,7.2368
1340,15,1,2,0,d,160,0,d,157,77.8906,1.018901,9.0524,1.000309,26.1848,1.017376,67.4852
1341,15,1,3,0,F,432,0,F,432,117.2294,1.0,8.7998,1.0,23.7784,1.0,100.0838
1342,15,1,4,0,F,432,0,F,432,51.5374,1.0,3.1732,1.0,7.2776,1.0,61.0244
1343,15,1,5,0,F,432,0,F,432,25.3992,1.0,1.5008,1.0,3.11,1.0,44.6888
1344,15,1,6,1,F,192,1,F,192,15.237,1.0,1.6506,1.0,3.1152,1.0,26.2344
1345,15,1,7,1,F,192,1,F,192,6.9298,1.0,1.4702,1.0,1.7104,1.0,19.4438
1346,15,1,8,1,F,192,1,F,192,3.8838,1.0,0.8664,1.0,0.9948,1.0,15.2564
1347,15,1,9,1,F,192,1,F,192,2.121,1.0,0.562,1.0,0.355,1.0,12.5926
1348,15,2,0,0,g,307,0,g,294,131.4974,1.04431,13.6658,1.04471,39.7438,1.04453,112.0466
1349,15,2,1,0,d,160,0,d,157,77.6234,1.018845,9.1098,1.00022,26.3204,1.0175,67.383
1350,15,2,2,0,g,307,0,g,293,129.4788,1.04762,13.7976,1.050415,39.5556,1.047872,111.2884
1351,15,2,3,0,F,432,0,F,432,116.6914,1.0,8.7902,1.0,23.678,1.0,99.7782
1352,15,2,4,0,F,432,0,F,432,56.9784,1.0,3.6014,1.0,8.2456,1.0,64.1862
1353,15,2,5,0,F,432,0,F,432,29.257,1.0,1.7266,1.0,3.616,1.0,46.7164
1354,15,2,6,1,F,192,1,F,192,17.3542,1.0,1.9404,1.0,3.0844,1.0,27.402
1355,15,2,7,1,F,192,1,F,192,8.6196,1.0,1.7536,1.0,2.1084,1.0,21.4698
1356,15,2,8,1,F,192,1,F,192,4.594,1.0,0.9808,1.0,1.1692,1.0,16.3266
1357,15,2,9,1,F,192,1,F,192,2.52,1.0,0.6434,1.0,0.471,1.0,13.23
1358,15,2,10,1,a,100,1,a,175,0.9226,0.694342,0.2414,0.796189,0.1618,0.845488,7.1788
1359,15,3,0,0,F,432,0,F,432,82.9788,1.0,5.7212,1.0,14.2286,1.0,79.7722
1360,15,3,1,0,F,432,0,F,432,116.3886,1.0,8.6796,1.0,23.6854,1.0,99.5654
1361,15,3,2,0,F,432,0,F,432,116.614,1.0,8.626,1.0,23.7254,1.0,99.7126
1362,15,3,3,0,F,432,0,F,432,82.6806,1.0,5.6364,1.0,13.8908,1.0,79.5284
1363,15,3,4,0,F,432,0,F,432,51.1836,1.0,3.1648,1.0,7.2352,1.0,60.8194
1364,15,3,5,0,F,432,0,F,432,29.3372,1.0,1.7738,1.0,3.6702,1.0,46.827
1365,15,3,6,1,F,192,1,F,192,18.307,1.0,2.0708,1.0,3.0266,1.0,27.9234
1366,15,3,7,1,F,192,1,F,192,10.82,1.0,1.1656,1.0,2.3388,1.0,23.3942
1367,15,3,8,1,F,192,1,F,192,5.1522,1.0,1.1126,1.0,1.31,1.0,17.0766
1368,15,3,9,1,F,192,1,F,192,2.9264,1.0,0.6916,1.0,0.6412,1.0,13.8524
1369,15,3,10,1,F,192,1,F,192,1.8224,1.0,0.4678,1.0,0.318,1.0,12.1234
1370,15,4,0,0,F,432,0,F,432,37.7922,1.0,2.313,1.0,4.9258,1.0,52.246
1371,15,4,1,0,F,432,0,F,432,50.9588,1.0,3.1082,1.0,7.1434,1.0,60.6298
1372,15,4,2,0,F,432,0,F,432,56.7594,1.0,3.5272,1.0,8.1784,1.0,63.9744
1373,15,4,3,0,F,432,0,F,432,51.2114,1.0,3.1186,1.0,7.1216,1.0,60.758
1374,15,4,4,0,F,432,0,F,432,37.5458,1.0,2.2152,1.0,4.874,1.0,52.0266
1375,15,4,5,0,F,432,0,F,432,25.2934,1.0,1.4996,1.0,3.0718,1.0,44.6422
1376,15,4,6,1,F,192,1,F,192,17.2868,1.0,1.9034,1.0,3.0532,1.0,27.3242
1377,15,4,7,1,F,192,1,F,192,10.8954,1.0,1.207,1.0,2.3376,1.0,23.4406
1378,15,4,8,1,F,192,1,F,192,5.4862,1.0,1.1882,1.0,1.3912,1.0,17.5568
1379,15,4,9,1,F,192,1,F,192,3.2144,1.0,0.7516,1.0,0.754,1.0,14.277
1380,15,4,10,1,L,226,1,F,192,1.9196,1.154928,0.5,1.0736,0.3312,1.056763,13.8392
1381,15,5,0,1,F,192,1,F,192,21.0972,1.0,2.3182,1.0,3.0962,1.0,29.5552
1382,15,5,1,0,F,432,0,F,432,25.1192,1.0,1.4762,1.0,3.0742,1.0,44.5368
1383,15,5,2,0,F,432,0,F,432,29.2346,1.0,1.6998,1.0,3.5922,1.0,46.696
1384,15,5,3,0,F,432,0,F,432,29.1408,1.0,1.7292,1.0,3.6698,1.0,46.7536
1385,15,5,4,0,F,432,0,F,432,25.1228,1.0,1.4654,1.0,3.058,1.0,44.5084
1386,15,5,5,1,F,192,1,F,192,20.9806,1.0,2.3394,1.0,2.9906,1.0,29.5022
1387,15,5,6,1,F,192,1,F,192,15.036,1.0,1.5942,1.0,3.1092,1.0,26.1162
1388,15,5,7,1,F,192,1,F,192,8.6512,1.0,1.778,1.0,2.0906,1.0,21.4984
1389,15,5,8,1,F,192,1,F,192,5.2172,1.0,1.1184,1.0,1.3444,1.0,17.1634
1390,15,5,9,1,F,192,1,F,192,3.206,1.0,0.7708,1.0,0.7356,1.0,14.2432
1391,15,5,10,1,b,164,1,F,192,1.7802,0.919223,0.479,0.964092,0.3052,0.984928,10.8126
1392,15,6,0,1,F,192,1,F,192,11.6126,1.0,1.272,1.0,2.4812,1.0,23.9634
1393,15,6,1,1,F,192,1,F,192,15.0624,1.0,1.5922,1.0,3.111,1.0,26.166
1394,15,6,2,1,F,192,1,F,192,17.3076,1.0,1.8894,1.0,3.0888,1.0,27.3534
1395,15,6,3,1,F,192,1,F,192,18.2386,1.0,2.0396,1.0,3.0304,1.0,27.8804
1396,15,6,4,1,F,192,1,F,192,17.2418,1.0,1.9378,1.0,3.0522,1.0,27.3332
1397,15,6,5,1,F,192,1,F,192,15.056,1.0,1.6418,1.0,3.0762,1.0,26.1666
1398,15,6,6,1,F,192,1,F,192,11.5312,1.0,1.2312,1.0,2.465,1.0,23.9196
1399,15,6,7,1,F,192,1,F,192,6.9016,1.0,1.4342,1.0,1.725,1.0,19.426
1400,15,6,8,1,F,192,1,F,192,4.6106,1.0,0.9916,1.0,1.2026,1.0,16.318
1401,15,6,9,1,F,192,1,F,192,2.9236,1.0,0.6768,1.0,0.65,1.0,13.8468
1402,15,6,10,1,L,226,1,F,192,1.9344,1.152502,0.5092,1.078555,0.3264,1.060049,13.8582
1403,15,7,0,1,F,192,1,F,192,5.2732,1.0,1.111,1.0,1.3756,1.0,17.2752
1404,15,7,1,1,F,192,1,F,192,6.8226,1.0,1.4006,1.0,1.7582,1.0,19.3572
1405,15,7,2,1,F,192,1,F,192,8.5956,1.0,1.729,1.0,2.1526,1.0,21.4786
1406,15,7,3,1,F,192,1,F,192,10.9446,1.0,1.1796,1.0,2.3472,1.0,23.4888
1407,15,7,4,1,F,192,1,F,192,11.0,1.0,1.2012,1.0,2.387,1.0,23.5584
1408,15,7,5,1,F,192,1,F,192,8.6496,1.0,1.7606,1.0,2.1072,1.0,21.5582
1409,15,7,6,1,F,192,1,F,192,6.995,1.0,1.432,1.0,1.7836,1.0,19.5416
1410,15,7,7,1,F,192,1,F,192,5.1574,1.0,1.0634,1.0,1.358,1.0,17.1194
1411,15,7,8,1,F,192,1,F,192,3.8922,1.0,0.8746,1.0,0.9694,1.0,15.2812
1412,15,7,9,1,F,192,1,F,192,2.5298,1.0,0.6364,1.0,0.4736,1.0,13.2232
1413,15,7,10,1,F,192,1,F,192,1.8088,1.0,0.4476,1.0,0.3014,1.0,12.1048
1414,15,8,0,1,F,192,1,F,192,2.729,1.0,0.6516,1.0,0.5978,1.0,13.5492
1415,15,8,1,1,F,192,1,F,192,3.8704,1.0,0.8388,1.0,0.9814,1.0,15.2532
1416,15,8,2,1,F,192,1,F,192,4.6318,1.0,1.016,1.0,1.2026,1.0,16.3598
1417,15,8,3,1,F,192,1,F,192,5.1886,1.0,1.1048,1.0,1.325,1.0,17.1312
1418,15,8,4,1,F,192,1,F,192,5.5322,1.0,1.1748,1.0,1.4184,1.0,17.6052
1419,15,8,5,1,F,192,1,F,192,5.1982,1.0,1.0996,1.0,1.3346,1.0,17.1296
1420,15,8,6,1,F,192,1,F,192,4.581,1.0,0.989,1.0,1.1952,1.0,16.2774
1421,15,8,7,1,F,192,1,F,192,3.7592,1.0,0.8392,1.0,0.968,1.0,15.0732
1422,15,8,8,1,F,192,1,F,192,2.7786,1.0,0.663,1.0,0.572,1.0,13.628
1423,15,8,9,1,F,192,1,F,192,2.024,1.0,0.5146,1.0,0.3336,1.0,12.466
1424,15,8,10,1,a,100,1,a,173,0.917,0.691821,0.245,0.79102,0.1714,0.835473,7.1752
1425,15,9,0,1,a,100,1,F,192,0.9732,0.68023,0.259,0.792278,0.1628,0.839066,7.2276
1426,15,9,1,1,F,192,1,F,192,2.1028,1.0,0.5354,1.0,0.3414,1.0,12.5906
1427,15,9,2,1,F,192,1,F,192,2.4804,1.0,0.6046,1.0,0.4694,1.0,13.1614
1428,15,9,3,1,F,192,1,F,192,2.8854,1.0,0.6772,1.0,0.6362,1.0,13.7946
1429,15,9,4,1,F,192,1,F,192,3.2482,1.0,0.753,1.0,0.7742,1.0,14.3212
1430,15,9,5,1,F,192,1,F,192,3.2458,1.0,0.7496,1.0,0.755,1.0,14.3054
1431,15,9,6,1,F,192,1,F,192,2.9552,1.0,0.7,1.0,0.6306,1.0,13.8978
1432,15,9,7,1,F,192,1,F,192,2.5934,1.0,0.6632,1.0,0.4678,1.0,13.334
1433,15,9,8,1,F,192,1,F,192,2.0608,1.0,0.5472,1.0,0.3336,1.0,12.4936
1434,15,9,9,1,a,100,1,F,192,0.9334,0.690594,0.2354,0.797791,0.1672,0.822967,7.2046
1435,15,10,2,1,a,100,1,a,175,0.9076,0.692816,0.2288,0.802448,0.153,0.854902,7.1698
1436,15,10,3,1,F,192,1,F,192,1.7616,1.0,0.4482,1.0,0.314,1.0,12.0248
1437,15,10,4,1,L,226,1,F,192,1.94,1.156392,0.5084,1.079072,0.3344,1.066388,13.8756
1438,15,10,5,1,b,164,1,F,192,1.6892,0.92162,0.4266,0.966714,0.29,0.977241,10.7088
1439,15,10,6,1,L,226,1,F,192,1.9676,1.155418,0.5186,1.082144,0.325,1.063385,13.8858
1440,15,10,7,1,F,192,1,F,192,1.796,1.0,0.4686,1.0,0.316,1.0,12.0846
1441,15,10,8,1,a,100,1,a,173,0.9176,0.69769,0.2266,0.814651,0.175,0.841143,7.1904
1442,16,1,2,0,d,160,0,d,157,70.0104,1.017083,7.5006,1.000107,21.146,1.009515,61.4898
1443,16,1,3,0,F,432,0,F,432,104.1772,1.0,7.3432,1.0,19.0478,1.0,91.9704
1444,16,1,4,0,F,432,0,F,432,45.8276,1.0,2.7172,1.0,5.9636,1.0,57.3912
1445,16,1,5,0,F,432,0,F,432,22.5766,1.0,1.3106,1.0,2.6452,1.0,43.1622
1446,16,1,6,1,F,192,1,F,192,13.5896,1.0,1.3756,1.0,2.5638,1.0,25.073
1447,16,1,7,1,F,192,1,F,192,6.054,1.0,1.2324,1.0,1.4674,1.0,18.3856
1448,16,1,8,1,F,192,1,F,192,3.3384,1.0,0.7392,1.0,0.811,1.0,14.4934
1449,16,1,9,1,F,192,1,F,192,1.7408,1.0,0.4492,1.0,0.2824,1.0,11.9892
1450,16,2,0,0,g,307,0,g,294,117.849,1.044228,11.4032,1.038516,31.8304,1.043832,101.9864
1451,16,2,1,0,d,160,0,d,157,69.9096,1.016962,7.4858,1.00008,21.1506,1.009778,61.397
1452,16,2,2,0,g,307,0,g,293,116.1714,1.0477,11.4486,1.046958,31.7884,1.047193,101.298
1453,16,2,3,0,F,432,0,F,432,104.1712,1.0,7.359,1.0,19.066,1.0,91.9524
1454,16,2,4,0,F,432,0,F,432,50.651,1.0,3.0032,1.0,6.812,1.0,60.3196
1455,16,2,5,0,F,432,0,F,432,26.219,1.0,1.5366,1.0,3.0478,1.0,44.905
1456,16,2,6,1,F,192,1,F,192,15.5652,1.0,1.59,1.0,2.5196,1.0,26.1078
1457,16,2,7,1,F,192,1,F,192,7.5538,1.0,1.45,1.0,1.7614,1.0,20.2988
1458,16,2,8,1,F,192,1,F,192,3.9476,1.0,0.8188,1.0,0.9916,1.0,15.4342
1459,16,2,9,1,F,192,1,F,192,2.1584,1.0,0.5242,1.0,0.3978,1.0,12.6804
1460,16,2,10,1,a,100,1,a,175,0.7706,0.718401,0.1994,0.825476,0.1348,0.841246,7.041
1461,16,3,0,0,F,432,0,F,432,73.5278,1.0,4.761,1.0,11.5412,1.0,74.0742
1462,16,3,1,0,F,432,0,F,432,103.877,1.0,7.3484,1.0,19.1224,1.0,91.84
1463,16,3,2,0,F,432,0,F,432,104.017,1.0,7.229,1.0,19.1596,1.0,91.8626
1464,16,3,3,0,F,432,0,F,432,73.456,1.0,4.8154,1.0,11.4654,1.0,73.9432
1465,16,3,4,0,F,432,0,F,432,45.5584,1.0,2.6944,1.0,5.9162,1.0,57.2588
1466,16,3,5,0,F,432,0,F,432,25.9706,1.0,1.5028,1.0,3.0364,1.0,44.8026
1467,16,3,6,1,F,192,1,F,192,16.4448,1.0,1.6906,1.0,2.4582,1.0,26.5626
1468,16,3,7,1,F,192,1,F,192,9.6322,1.0,1.001,1.0,1.9172,1.0,22.4106
1469,16,3,8,1,F,192,1,F,192,4.4816,1.0,0.9344,1.0,1.0942,1.0,16.199
1470,16,3,9,1,F,192,1,F,192,2.5334,1.0,0.5844,1.0,0.538,1.0,13.2702
1471,16,3,10,1,b,164,1,F,192,1.281,0.934895,0.3186,0.972379,0.2262,0.987622,10.119
1472,16,4,0,0,F,432,0,F,432,33.9072,1.0,1.9592,1.0,4.0764,1.0,49.4578
1473,16,4,1,0,F,432,0,F,432,45.433,1.0,2.7162,1.0,5.8402,1.0,57.2024
1474,16,4,2,0,F,432,0,F,432,50.4558,1.0,2.9954,1.0,6.7306,1.0,60.1494
1475,16,4,3,0,F,432,0,F,432,45.746,1.0,2.694,1.0,5.9066,1.0,57.3532
1476,16,4,4,0,F,432,0,F,432,33.5686,1.0,1.949,1.0,4.1124,1.0,49.301
1477,16,4,5,0,F,432,0,F,432,22.4728,1.0,1.2846,1.0,2.5902,1.0,43.0754
1478,16,4,6,1,F,192,1,F,192,15.5436,1.0,1.6276,1.0,2.5404,1.0,26.101
1479,16,4,7,1,F,192,1,F,192,9.79,1.0,1.016,1.0,1.9728,1.0,22.5186
1480,16,4,8,1,F,192,1,F,192,4.7672,1.0,0.9836,1.0,1.1722,1.0,16.592
1481,16,4,9,1,F,192,1,F,192,2.7436,1.0,0.6186,1.0,0.5974,1.0,13.5966
1482,16,4,10,1,b,164,1,F,192,1.3806,0.93597,0.3458,0.97166,0.2354,0.980459,10.2824
1483,16,5,0,1,F,192,1,F,192,19.2892,1.0,1.977,1.0,2.5416,1.0,28.261
1484,16,5,1,0,F,432,0,F,432,22.525,1.0,1.3026,1.0,2.603,1.0,43.1252
1485,16,5,2,0,F,432,0,F,432,26.2208,1.0,1.4862,1.0,3.0222,1.0,44.8554
1486,16,5,3,0,F,432,0,F,432,25.9736,1.0,1.4972,1.0,3.079,1.0,44.7828
1487,16,5,4,0,F,432,0,F,432,22.4898,1.0,1.309,1.0,2.5794,1.0,43.0954
1488,16,5,5,1,F,192,1,F,192,19.0102,1.0,1.9132,1.0,2.4374,1.0,28.0006
1489,16,5,6,1,F,192,1,F,192,13.4038,1.0,1.3276,1.0,2.546,1.0,24.9754
1490,16,5,7,1,F,192,1,F,192,7.5258,1.0,1.4714,1.0,1.749,1.0,20.2756
1491,16,5,8,1,F,192,1,F,192,4.5716,1.0,0.94,1.0,1.1704,1.0,16.2976
1492,16,5,9,1,F,192,1,F,192,2.7612,1.0,0.6136,1.0,0.6298,1.0,13.6282
1493,16,5,10,1,b,164,1,F,192,1.4574,0.932345,0.3716,0.972551,0.2386,0.99078,10.3694
1494,16,6,0,1,F,192,1,F,192,10.3394,1.0,1.0678,1.0,2.0336,1.0,22.9776
1495,16,6,1,1,F,192,1,F,192,13.4716,1.0,1.3668,1.0,2.5854,1.0,25.0398
1496,16,6,2,1,F,192,1,F,192,15.5506,1.0,1.5978,1.0,2.4856,1.0,26.066
1497,16,6,3,1,F,192,1,F,192,16.3536,1.0,1.6798,1.0,2.5002,1.0,26.5238
1498,16,6,4,1,F,192,1,F,192,15.4136,1.0,1.6236,1.0,2.4994,1.0,26.0042
1499,16,6,5,1,F,192,1,F,192,13.34,1.0,1.3632,1.0,2.4796,1.0,24.9304
1500,16,6,6,1,F,192,1,F,192,10.2788,1.0,1.0334,1.0,2.016,1.0,22.9044
1501,16,6,7,1,F,192,1,F,192,5.8614,1.0,1.1656,1.0,1.4164,1.0,18.1212
1502,16,6,8,1,F,192,1,F,192,3.9636,1.0,0.8396,1.0,0.9784,1.0,15.4412
1503,16,6,9,1,F,192,1,F,192,2.487,1.0,0.5706,1.0,0.5286,1.0,13.1944
1504,16,6,10,1,b,164,1,F,192,1.3764,0.931997,0.3444,0.972125,0.2348,0.987223,10.263
