,Layer,U,V,Type,Shape,ADCHits,TOXHits,EvSize,EvSizeXCheck,Elinks
4307,42,6,8,LD,F,0.20243,0.0606598,15.263,15,1
4308,42,7,9,LD,F,0.114296,0.0333984,15.1477,15,1
4309,42,2,5,LD,F,3.41032,0.367205,18.7757,18,1
4310,42,2,6,LD,F,0.883469,0.227687,16.111,16,1
4311,42,2,7,LD,F,0.398439,0.107059,15.5055,15,1
4312,42,2,8,LD,F,0.200887,0.0552501,15.256,15,1
4313,42,2,9,LD,F,0.108585,0.0296027,15.1381,15,1
4314,42,3,6,LD,F,0.97155,0.243739,16.2151,16,1
4315,42,4,7,LD,F,0.448865,0.125027,15.5738,15,1
4316,42,5,8,LD,F,0.231217,0.0666903,15.2978,15,1
4317,42,6,9,LD,L,0.132866,0.0353849,17.1683,17,1
4318,42,3,7,LD,F,0.448368,0.123696,15.572,15,1
4319,42,3,8,LD,F,0.239766,0.0658035,15.3054,15,1
4320,42,3,9,LD,L,0.134072,0.0382937,17.1724,17,1
4321,42,4,8,LD,F,0.236112,0.0662114,15.3022,15,1
4322,42,5,9,LD,F,0.142196,0.0382405,15.1804,15,1
4323,42,6,10,LD,d,0.0569351,0.0165307,9.07339,9,1
4324,42,4,9,LD,F,0.144431,0.041912,15.1863,15,1
4325,42,5,10,LD,d,0.06442,0.0189606,9.08335,9,1
4326,42,4,10,LD,d,0.0543278,0.0163356,9.07066,9,1
4327,43,3,0,LD,a,3.88084,0.431731,13.2743,13,1
4328,43,4,0,LD,F,1.90507,0.222242,17.1267,17,1
4329,43,5,0,LD,F,0.50078,0.140369,15.6411,16,1
4330,43,6,0,LD,F,0.234214,0.0631784,15.2974,15,1
4331,43,7,0,LD,a,0.0770663,0.0212487,9.09832,9,1
4332,43,3,2,LD,a,3.82169,0.42884,13.2113,13,1
4333,43,4,3,LD,F,1.931,0.223235,17.1533,17,1
4334,43,5,4,LD,F,0.501561,0.135367,15.6369,16,1
4335,43,6,5,LD,F,0.238258,0.0693863,15.3076,15,1
4336,43,7,6,LD,a,0.0770486,0.021497,9.09849,9,1
4337,43,4,1,LD,F,2.71103,0.313161,18.0231,18,1
4338,43,5,1,LD,F,0.648758,0.166158,15.8149,16,1
4339,43,6,1,LD,F,0.305747,0.0817666,15.3875,15,1
4340,43,7,1,LD,F,0.148546,0.0399078,15.1885,15,1
4341,43,4,2,LD,F,2.72515,0.316407,18.04,18,1
4342,43,5,3,LD,F,0.654363,0.180596,15.8348,16,1
4343,43,6,4,LD,F,0.309773,0.0841433,15.3939,15,1
4344,43,7,5,LD,L,0.1511,0.0417701,17.1929,17,1
4345,43,5,2,LD,F,0.73895,0.191469,15.9303,16,1
4346,43,6,2,LD,F,0.333789,0.0912735,15.4251,15,1
4347,43,7,2,LD,L,0.180294,0.048386,17.2286,17,1
4348,43,6,3,LD,F,0.357006,0.0990954,15.456,15,1
4349,43,7,3,LD,R,0.189216,0.0513835,17.2406,17,1
4350,43,7,4,LD,L,0.180259,0.0474636,17.2277,17,1
4351,43,3,3,LD,F,4.2679,0.498262,19.7635,19,1
4352,43,4,4,LD,F,0.843686,0.221,16.0647,16,1
4353,43,5,5,LD,F,0.35447,0.0933132,15.4478,15,1
4354,43,6,6,LD,F,0.164349,0.0459383,15.2103,15,1
4355,43,0,3,LD,F,4.26611,0.493544,19.7571,19,1
4356,43,0,4,LD,F,0.840795,0.218393,16.059,16,1
4357,43,0,5,LD,F,0.349095,0.094679,15.4436,15,1
4358,43,0,6,LD,F,0.169723,0.0450514,15.2146,15,1
4359,43,2,3,LD,b,4.3914,0.486449,17.8739,17,1
4360,43,3,4,LD,F,1.63148,0.191664,16.8223,17,1
4361,43,4,5,LD,F,0.468003,0.129195,15.5969,15,1
4362,43,5,6,LD,F,0.218553,0.0622206,15.2807,15,1
4363,43,6,7,LD,a,0.0641362,0.0171692,9.08131,9,1
4364,43,1,3,LD,b,4.40284,0.489908,17.8885,17,1
4365,43,1,4,LD,F,1.33097,0.303831,16.6344,16,1
4366,43,1,5,LD,F,0.459383,0.127776,15.5872,15,1
4367,43,1,6,LD,F,0.224495,0.0645619,15.2891,15,1
4368,43,1,7,LD,a,0.0568996,0.0166371,9.07354,9,1
4369,43,2,4,LD,F,1.94168,0.223785,17.1652,17,1
4370,43,3,5,LD,F,0.542107,0.151046,15.6931,16,1
4371,43,4,6,LD,F,0.269032,0.0766407,15.3457,15,1
4372,43,5,7,LD,b,0.120202,0.0342497,13.1545,13,1
4373,43,2,5,LD,F,0.544945,0.151313,15.696,16,1
4374,43,3,6,LD,F,0.28801,0.0794608,15.3674,15,1
4375,43,4,7,LD,b,0.14741,0.041238,13.1885,13,1
4376,43,2,6,LD,F,0.257946,0.0696346,15.3276,15,1
4377,43,3,7,LD,b,0.148563,0.0437389,13.1922,13,1
4378,43,2,7,LD,b,0.119759,0.0373714,13.1571,13,1
4379,44,4,1,LD,F,3.89542,0.470184,19.3649,19,1
4380,44,5,1,LD,F,0.664048,0.181554,15.8456,16,1
4381,44,6,1,LD,F,0.269528,0.0736077,15.3431,15,1
4382,44,7,1,LD,F,0.134338,0.0381164,15.1725,15,1
4383,44,4,4,LD,F,3.89479,0.478468,19.3708,19,1
4384,44,5,5,LD,F,0.663356,0.171266,15.8345,16,1
4385,44,6,6,LD,F,0.277989,0.0751508,15.3531,15,1
4386,44,7,7,LD,F,0.13386,0.0348173,15.1687,15,1
4387,44,4,2,LD,b,4.12141,0.477208,17.5947,17,1
4388,44,5,2,LD,F,1.04718,0.263569,16.3107,16,1
4389,44,6,2,LD,F,0.374282,0.099326,15.4736,15,1
4390,44,7,2,LD,F,0.175293,0.0465768,15.2219,15,1
4391,44,8,2,LD,a,0.0497517,0.0126286,9.06236,9,1
4392,44,4,3,LD,b,4.10828,0.481465,17.5865,17,1
4393,44,5,4,LD,F,1.07111,0.264154,16.3351,16,1
4394,44,6,5,LD,F,0.374938,0.0993437,15.4742,15,1
4395,44,7,6,LD,F,0.179461,0.0489003,15.2284,15,1
4396,44,8,7,LD,a,0.0474104,0.0125754,9.05988,9,1
4397,44,5,3,LD,F,1.60452,0.193916,16.7979,17,1
4398,44,6,3,LD,F,0.439234,0.119901,15.559,15,1
4399,44,7,3,LD,F,0.204771,0.0554807,15.2602,15,1
4400,44,8,3,LD,b,0.0984924,0.0260553,13.1245,13,1
4401,44,6,4,LD,F,0.447535,0.121231,15.5686,15,1
4402,44,7,5,LD,F,0.200106,0.0570238,15.2571,15,1
4403,44,8,6,LD,b,0.0966832,0.0271195,13.1238,13,1
4404,44,7,4,LD,F,0.225896,0.0631075,15.289,15,1
4405,44,8,4,LD,b,0.117595,0.0328308,13.1504,13,1
4406,44,8,5,LD,b,0.118038,0.0325647,13.1506,13,1
4407,44,3,4,LD,a,3.58753,0.421284,12.9822,13,1
4408,44,4,5,LD,F,1.28751,0.305516,16.5929,16,1
4409,44,5,6,LD,F,0.410039,0.10337,15.5133,15,1
4410,44,6,7,LD,F,0.180135,0.049326,15.2294,15,1
4411,44,7,8,LD,a,0.0602519,0.0152182,9.07543,9,1
4412,44,1,4,LD,a,3.65527,0.427102,13.0543,13,1
4413,44,1,5,LD,F,1.30177,0.305197,16.6067,16,1
4414,44,1,6,LD,F,0.406988,0.110713,15.5176,15,1
4415,44,1,7,LD,F,0.184285,0.054647,15.2387,15,1
4416,44,1,8,LD,a,0.0574495,0.0168677,9.07432,9,1
4417,44,3,5,LD,F,2.37987,0.281181,17.6605,17,1
4418,44,4,6,LD,F,0.514243,0.140724,15.6548,16,1
4419,44,5,7,LD,F,0.237815,0.0600922,15.2978,15,1
4420,44,6,8,LD,F,0.1174,0.0315537,15.149,15,1
4421,44,2,5,LD,F,2.371,0.280862,17.6515,17,1
4422,44,2,6,LD,F,0.523076,0.143579,15.6666,16,1
4423,44,2,7,LD,F,0.239198,0.0653601,15.3046,15,1
4424,44,2,8,LD,L,0.119085,0.0337354,17.1528,17,1
4425,44,3,6,LD,F,0.582813,0.161281,15.744,16,1
4426,44,4,7,LD,F,0.277013,0.075133,15.352,15,1
4427,44,5,8,LD,L,0.143739,0.0394111,17.1832,17,1
4428,44,3,7,LD,F,0.27155,0.075204,15.3467,15,1
4429,44,4,8,LD,R,0.14906,0.038879,17.1879,17,1
4430,44,3,8,LD,L,0.145051,0.0370876,17.1821,17,1
4431,45,3,0,LD,a,3.49665,0.42774,12.902,12,1
4432,45,4,0,LD,F,1.09037,0.261582,16.3518,16,1
4433,45,5,0,LD,F,0.333239,0.0881164,15.4212,15,1
4434,45,6,0,LD,F,0.145247,0.0360589,15.1813,15,1
4435,45,7,0,LD,a,0.0485988,0.0126995,9.06125,9,1
4436,45,3,2,LD,a,3.44021,0.417808,12.836,12,1
4437,45,4,3,LD,F,1.092,0.264704,16.3565,16,1
4438,45,5,4,LD,F,0.338932,0.0873005,15.4262,15,1
4439,45,6,5,LD,F,0.148546,0.0396595,15.1882,15,1
4440,45,7,6,LD,a,0.0471089,0.0116708,9.05878,9,1
4441,45,4,2,LD,F,2.14429,0.249982,17.3935,17,1
4442,45,5,3,LD,F,0.431589,0.113994,15.5456,15,1
4443,45,6,4,LD,F,0.183523,0.0508691,15.2344,15,1
4444,45,7,5,LD,L,0.0931181,0.0245654,17.1177,17,1
4445,45,4,1,LD,F,2.15449,0.263232,17.4174,17,1
4446,45,5,1,LD,F,0.423572,0.113037,15.5366,15,1
4447,45,6,1,LD,F,0.190316,0.0506031,15.2409,15,1
4448,45,7,1,LD,L,0.0922136,0.0230401,17.1153,17,1
4449,45,5,2,LD,F,0.48166,0.134959,15.6166,15,1
4450,45,6,2,LD,F,0.225186,0.0602519,15.2854,15,1
4451,45,7,2,LD,F,0.117648,0.0298155,15.1475,15,1
4452,45,6,3,LD,F,0.219954,0.0604647,15.2803,15,1
4453,45,7,3,LD,R,0.125257,0.0323342,17.1576,17,1
4454,45,7,4,LD,L,0.109347,0.0308443,17.1402,17,1
4455,45,0,3,LD,F,3.6527,0.453335,19.1046,19,1
4456,45,0,4,LD,F,0.554133,0.147978,15.702,16,1
4457,45,0,5,LD,F,0.219138,0.0588861,15.2778,15,1
4458,45,0,6,LD,F,0.11183,0.0286804,15.1404,15,1
4459,45,3,3,LD,F,3.63237,0.448492,19.0805,19,1
4460,45,4,4,LD,F,0.539642,0.144821,15.6845,16,1
4461,45,5,5,LD,F,0.219386,0.0599858,15.2794,15,1
4462,45,6,6,LD,F,0.105357,0.0250089,15.1304,15,1
4463,45,1,3,LD,b,3.93141,0.465342,17.3952,17,1
4464,45,1,4,LD,F,0.876605,0.217559,16.094,16,1
4465,45,1,5,LD,F,0.304541,0.079514,15.384,15,1
4466,45,1,6,LD,F,0.142958,0.0336644,15.1766,15,1
4467,45,1,7,LD,a,0.0352607,0.00934729,9.04461,9,1
4468,45,2,3,LD,b,3.92393,0.467808,17.3899,17,1
4469,45,3,4,LD,F,0.892054,0.224087,16.1161,16,1
4470,45,4,5,LD,F,0.300763,0.076889,15.3776,15,1
4471,45,5,6,LD,F,0.144537,0.0384001,15.1829,15,1
4472,45,6,7,LD,a,0.0368216,0.00987939,9.0467,9,1
4473,45,2,4,LD,F,1.36171,0.173909,16.5353,16,1
4474,45,3,5,LD,F,0.360128,0.096967,15.4571,15,1
4475,45,4,6,LD,F,0.167045,0.0447499,15.2117,15,1
4476,45,5,7,LD,b,0.0765342,0.020823,13.0974,13,1
4477,45,2,5,LD,F,0.346488,0.0929408,15.4394,15,1
4478,45,3,6,LD,F,0.173554,0.0475523,15.2211,15,1
4479,45,4,7,LD,b,0.0940582,0.0266229,13.1207,13,1
4480,45,2,6,LD,F,0.161582,0.0439695,15.2056,15,1
4481,45,3,7,LD,b,0.0958496,0.0247251,13.1206,13,1
4482,45,2,7,LD,b,0.0705392,0.0186414,13.0892,13,1
4483,46,4,1,LD,F,3.55552,0.438648,18.9935,19,1
4484,46,5,1,LD,F,0.464189,0.128822,15.593,15,1
4485,46,6,1,LD,F,0.180844,0.0487939,15.2296,15,1
4486,46,7,1,LD,F,0.0896949,0.0229869,15.1126,15,1
4487,46,4,4,LD,F,3.54546,0.44005,18.9849,19,1
4488,46,5,5,LD,F,0.473714,0.132441,15.6062,15,1
4489,46,6,6,LD,F,0.180365,0.047978,15.2283,15,1
4490,46,7,7,LD,F,0.08989,0.0203264,15.1102,15,1
4491,46,4,2,LD,b,3.97497,0.467772,17.4406,17,1
4492,46,5,2,LD,F,0.772473,0.20078,15.9733,16,1
4493,46,6,2,LD,F,0.253725,0.0668677,15.3206,15,1
4494,46,7,2,LD,F,0.115644,0.0258425,15.1415,15,1
4495,46,8,2,LD,a,0.0325825,0.00828308,9.04085,9,1
4496,46,4,3,LD,b,3.93553,0.453086,17.3868,17,1
4497,46,5,4,LD,F,0.77641,0.200195,15.9764,16,1
4498,46,6,5,LD,F,0.254523,0.0671692,15.3217,15,1
4499,46,7,6,LD,F,0.114722,0.0300106,15.1447,15,1
4500,46,8,7,LD,a,0.0302944,0.00686414,9.03716,9,1
4501,46,5,3,LD,F,0.963427,0.239464,16.2026,16,1
4502,46,6,4,LD,F,0.306084,0.0799752,15.3861,15,1
4503,46,7,5,LD,F,0.143845,0.0353672,15.1792,15,1
4504,46,8,6,LD,b,0.0616353,0.0161405,13.0778,13,1
4505,46,6,3,LD,F,0.307503,0.0801525,15.3877,15,1
4506,46,7,3,LD,F,0.13817,0.0374424,15.1756,15,1
4507,46,8,3,LD,b,0.0569173,0.0142426,13.0712,13,1
4508,46,7,4,LD,F,0.146541,0.0388613,15.1854,15,1
4509,46,8,4,LD,b,0.0733771,0.01779,13.0912,13,1
4510,46,8,5,LD,b,0.0783789,0.0214438,13.0998,13,1
4511,46,3,4,LD,a,3.47755,0.409737,12.8658,12,1
4512,46,4,5,LD,F,0.965928,0.243349,16.2092,16,1
4513,46,5,6,LD,F,0.279479,0.0713551,15.3507,15,1
4514,46,6,7,LD,F,0.123253,0.0325825,15.1558,15,1
4515,46,7,8,LD,a,0.0365023,0.00954239,9.04604,9,1
4516,46,3,5,LD,F,1.96751,0.23668,17.2039,17,1
4517,46,4,6,LD,F,0.371018,0.102909,15.4739,15,1
4518,46,5,7,LD,F,0.158585,0.0421781,15.2008,15,1
4519,46,6,8,LD,L,0.0746541,0.0212132,17.0959,17,1
4520,46,1,4,LD,a,3.54814,0.42132,12.9474,13,1
4521,46,1,5,LD,F,0.963906,0.240529,16.2044,16,1
4522,46,1,6,LD,F,0.272916,0.0724902,15.3454,15,1
4523,46,1,7,LD,F,0.125488,0.0336467,15.159,15,1
4524,46,1,8,LD,a,0.0366442,0.0104824,9.04707,9,1
4525,46,2,5,LD,F,1.96401,0.2373,17.2007,17,1
4526,46,2,6,LD,F,0.356864,0.0961334,15.4529,15,1
4527,46,2,7,LD,F,0.153015,0.0412735,15.1943,15,1
4528,46,2,8,LD,F,0.0785385,0.0203973,15.0989,15,1
4529,46,3,6,LD,F,0.405268,0.110926,15.5162,15,1
4530,46,4,7,LD,F,0.182281,0.0479425,15.2302,15,1
4531,46,5,8,LD,F,0.0937034,0.0228805,15.1166,15,1
4532,46,3,7,LD,R,0.179195,0.046967,17.2262,17,1
4533,46,4,8,LD,R,0.09663,0.0237673,17.1204,17,1
4534,46,3,8,LD,L,0.0922136,0.0228627,17.1151,17,1
4535,47,3,0,LD,a,3.48317,0.411068,12.8751,12,1
4536,47,4,0,LD,F,0.852607,0.214668,16.0673,16,1
4537,47,5,0,LD,F,0.232884,0.0588684,15.2918,15,1
4538,47,6,0,LD,a,0.0736786,0.0192444,9.09292,9,1
4539,47,3,2,LD,a,3.38292,0.402944,12.7692,12,1
4540,47,4,3,LD,F,0.85039,0.223803,16.0742,16,1
4541,47,5,4,LD,F,0.240919,0.0623803,15.3033,15,1
4542,47,6,5,LD,a,0.0737673,0.0176304,9.0914,9,1
4543,47,4,1,LD,F,1.82957,0.230543,17.0601,17,1
4544,47,5,1,LD,F,0.320628,0.0863781,15.407,15,1
4545,47,6,1,LD,F,0.127687,0.0341256,15.1618,15,1
4546,47,4,2,LD,F,1.82017,0.222082,17.0421,17,1
4547,47,5,3,LD,F,0.327758,0.0865555,15.4141,15,1
4548,47,6,4,LD,L,0.12962,0.0326889,17.1623,17,1
4549,47,5,2,LD,F,0.363178,0.10204,15.4652,15,1
4550,47,6,2,LD,R,0.147907,0.0376907,17.1856,17,1
4551,47,6,3,LD,L,0.155321,0.0420717,17.1973,17,1
4552,47,2,3,LD,b,3.83038,0.45768,17.2869,17,1
4553,47,3,4,LD,F,0.677527,0.182707,15.8602,16,1
4554,47,4,5,LD,F,0.211369,0.0553033,15.2667,15,1
4555,47,5,6,LD,a,0.06442,0.0182512,9.08267,9,1
4556,47,3,3,LD,F,3.41403,0.424193,18.8379,18,1
4557,47,4,4,LD,F,0.406421,0.106687,15.5131,15,1
4558,47,5,5,LD,F,0.153157,0.0401029,15.1933,15,1
4559,47,0,3,LD,F,3.40938,0.417045,18.8261,18,1
4560,47,0,4,LD,F,0.406137,0.111866,15.5179,15,1
4561,47,0,5,LD,F,0.152182,0.0404753,15.1927,15,1
4562,47,1,3,LD,b,3.84677,0.455942,17.3013,17,1
4563,47,1,4,LD,F,0.693952,0.185917,15.8799,16,1
4564,47,1,5,LD,F,0.208123,0.059365,15.2675,15,1
4565,47,1,6,LD,a,0.0628946,0.0157857,9.07868,9,1
4566,47,2,4,LD,F,0.859241,0.220823,16.0799,16,1
4567,47,3,5,LD,F,0.262753,0.070149,15.3328,15,1
4568,47,4,6,LD,b,0.110074,0.0296559,13.1397,13,1
4569,47,2,5,LD,F,0.254594,0.06779,15.3224,15,1
4570,47,3,6,LD,b,0.116602,0.03127,13.1479,13,1
4571,47,2,6,LD,b,0.101738,0.0273147,13.1291,13,1
4572,48,4,1,LD,F,3.27354,0.406243,18.6792,18,1
4573,48,5,1,LD,F,0.35862,0.104257,15.4628,15,1
4574,48,6,1,LD,F,0.13049,0.0325825,15.1631,15,1
4575,48,4,4,LD,F,3.26609,0.408691,18.6745,18,1
4576,48,5,5,LD,F,0.363959,0.103867,15.4678,15,1
4577,48,6,6,LD,F,0.128875,0.0330968,15.162,15,1
4578,48,4,2,LD,b,3.78625,0.457077,17.2413,17,1
4579,48,5,2,LD,F,0.608514,0.165325,15.7738,16,1
4580,48,6,2,LD,F,0.181749,0.0487052,15.2305,15,1
4581,48,7,2,LD,a,0.056403,0.0134622,9.06971,9,1
4582,48,4,3,LD,b,3.73906,0.448687,17.1871,17,1
4583,48,5,4,LD,F,0.613196,0.162717,15.7759,16,1
4584,48,6,5,LD,F,0.186023,0.0497162,15.2357,15,1
4585,48,7,6,LD,a,0.0505853,0.0126995,9.06328,9,1
4586,48,5,3,LD,F,0.777847,0.203654,15.9815,16,1
4587,48,6,3,LD,F,0.227581,0.059365,15.2869,15,1
4588,48,7,3,LD,b,0.0901738,0.0236431,13.1138,13,1
4589,48,6,4,LD,F,0.22994,0.06011,15.29,15,1
4590,48,7,4,LD,b,0.0984746,0.0269954,13.1255,13,1
4591,48,7,5,LD,b,0.0890032,0.0236786,13.1127,13,1
4592,48,3,4,LD,a,3.35085,0.405516,12.7392,12,1
4593,48,4,5,LD,F,0.76199,0.210536,15.9725,16,1
4594,48,5,6,LD,F,0.202714,0.051011,15.2537,15,1
4595,48,6,7,LD,a,0.0647038,0.0168145,9.08152,9,1
4596,48,1,4,LD,a,3.39434,0.397446,12.7761,12,1
4597,48,1,5,LD,F,0.775896,0.201791,15.9777,16,1
4598,48,1,6,LD,F,0.205321,0.054044,15.2593,15,1
4599,48,1,7,LD,a,0.0666194,0.0195105,9.08604,9,1
4600,48,2,5,LD,F,1.37391,0.339571,16.7135,16,1
4601,48,2,6,LD,F,0.273891,0.0734835,15.3473,15,1
4602,48,2,7,LD,F,0.113444,0.0299397,15.1434,15,1
4603,48,3,5,LD,F,1.38366,0.348475,16.7321,16,1
4604,48,4,6,LD,F,0.286094,0.0785385,15.3646,15,1
4605,48,5,7,LD,L,0.110341,0.0267825,17.1371,17,1
4606,48,3,6,LD,F,0.319369,0.0845158,15.4038,15,1
4607,48,4,7,LD,R,0.129124,0.0304009,17.1595,17,1
4608,48,3,7,LD,L,0.128308,0.0329904,17.1613,17,1
4609,49,3,0,LD,a,3.31307,0.402678,12.6983,12,1
4610,49,4,0,LD,F,0.69679,0.19381,15.8906,16,1
4611,49,5,0,LD,F,0.179106,0.0468074,15.2259,15,1
4612,49,6,0,LD,a,0.0585137,0.0149876,9.0735,9,1
4613,49,3,2,LD,a,3.23936,0.398049,12.6226,12,1
4614,49,4,3,LD,F,0.699113,0.196222,15.8953,16,1
4615,49,5,4,LD,F,0.1768,0.0486875,15.2255,15,1
4616,49,6,5,LD,a,0.0526783,0.0133735,9.06603,9,1
4617,49,4,1,LD,F,1.23526,0.319777,16.5549,16,1
4618,49,5,1,LD,F,0.250514,0.0665662,15.3171,15,1
4619,49,6,1,LD,F,0.0980667,0.0246364,15.1227,15,1
4620,49,4,2,LD,F,1.23872,0.326623,16.5653,16,1
4621,49,5,3,LD,F,0.254026,0.0700958,15.3239,15,1
4622,49,6,4,LD,L,0.0930472,0.0233061,17.1164,17,1
4623,49,5,2,LD,F,0.285119,0.0775452,15.3627,15,1
4624,49,6,2,LD,L,0.116726,0.0287513,17.1455,17,1
4625,49,6,3,LD,L,0.116992,0.0323874,17.1494,17,1
4626,49,3,3,LD,F,2.6016,0.642958,18.2446,19,1
4627,49,4,4,LD,F,0.325186,0.0913799,15.4166,15,1
4628,49,5,5,LD,F,0.110199,0.0280419,15.1382,15,1
4629,49,0,3,LD,F,2.6017,0.642462,18.2441,19,1
4630,49,0,4,LD,F,0.331341,0.0927457,15.4241,15,1
4631,49,0,5,LD,F,0.11199,0.0280064,15.14,15,1
4632,49,1,3,LD,b,3.59303,0.440333,17.0327,17,1
4633,49,1,4,LD,F,0.548918,0.159933,15.7089,16,1
4634,49,1,5,LD,F,0.156101,0.0419652,15.1981,15,1
4635,49,1,6,LD,a,0.0454771,0.0113515,9.05683,9,1
4636,49,2,3,LD,b,3.58751,0.437478,17.0237,17,1
4637,49,3,4,LD,F,0.546683,0.154594,15.7013,16,1
4638,49,4,5,LD,F,0.162877,0.0446612,15.2074,15,1
4639,49,5,6,LD,a,0.0468783,0.0132494,9.06013,9,1
4640,49,2,4,LD,F,0.69122,0.198989,15.8902,16,1
4641,49,3,5,LD,F,0.191309,0.0514544,15.2428,15,1
4642,49,4,6,LD,b,0.0761795,0.0209294,13.0971,13,1
4643,49,2,5,LD,F,0.196258,0.0540617,15.2503,15,1
4644,49,3,6,LD,b,0.0870521,0.0241575,13.1112,13,1
4645,49,2,6,LD,b,0.0730046,0.0195105,13.0925,13,1
4646,50,4,1,LD,F,2.25993,0.62375,17.8836,18,1
4647,50,5,1,LD,F,0.277935,0.0866087,15.3645,15,1
4648,50,6,1,LD,F,0.0933842,0.0277226,15.1211,15,1
4649,50,4,2,LD,b,3.18045,0.429904,16.6098,16,1
4650,50,5,2,LD,F,0.467222,0.152164,15.6194,15,1
4651,50,6,2,LD,F,0.137726,0.0422668,15.18,15,1
4652,50,7,2,LD,a,0.0375488,0.0111564,9.04871,9,1
4653,50,4,3,LD,b,3.15305,0.428166,16.5811,16,1
4654,50,5,4,LD,F,0.471178,0.150124,15.6213,15,1
4655,50,6,5,LD,F,0.133061,0.0401206,15.1732,15,1
4656,50,7,6,LD,a,0.0375133,0.0103228,9.04784,9,1
4657,50,4,4,LD,F,2.27325,0.629567,17.9028,18,1
4658,50,5,5,LD,F,0.272402,0.0846399,15.357,15,1
4659,50,6,6,LD,F,0.095956,0.0260199,15.122,15,1
4660,50,1,4,LD,a,2.95844,0.400692,12.3469,12,1
4661,50,1,5,LD,F,0.576144,0.18519,15.7613,16,1
4662,50,1,6,LD,F,0.143703,0.042586,15.1863,15,1
4663,50,1,7,LD,a,0.0454771,0.0116885,9.05717,9,1
4664,50,2,5,LD,F,1.02584,0.316123,16.342,16,1
4665,50,2,6,LD,F,0.204665,0.0628237,15.2675,15,1
4666,50,2,7,LD,L,0.080933,0.0236431,17.1046,17,1
4667,50,3,4,LD,a,2.90232,0.388595,12.2806,12,1
4668,50,4,5,LD,F,0.57719,0.189713,15.7669,16,1
4669,50,5,6,LD,F,0.149982,0.0460624,15.196,15,1
4670,50,6,7,LD,a,0.0468251,0.0124867,9.05931,9,1
4671,50,3,5,LD,F,1.03084,0.31215,16.343,16,1
4672,50,3,6,LD,F,0.232175,0.0706101,15.3028,15,1
4673,50,3,7,LD,L,0.0904753,0.0256829,17.1162,17,1
4674,50,4,6,LD,F,0.203618,0.063746,15.2674,15,1
4675,50,5,7,LD,F,0.0814296,0.0245122,15.1059,15,1
4676,50,4,7,LD,L,0.0941114,0.0263923,17.1205,17,1
4677,50,5,3,LD,F,0.569528,0.1931,15.7626,16,1
4678,50,6,3,LD,F,0.157999,0.0497872,15.2078,15,1
4679,50,7,3,LD,b,0.0648812,0.0184463,13.0833,13,1
4680,50,6,4,LD,F,0.166105,0.0506208,15.2167,15,1
4681,50,7,4,LD,b,0.07547,0.0215679,13.097,13,1
4682,50,7,5,LD,b,0.0616708,0.0170273,13.0787,13,1
4683,37,15,0,Sci0,G,1.14241,0.771373,12.9137,13,5
4684,37,15,1,Sci0,F,1.13329,0.764544,12.8978,13,5
4685,37,15,2,Sci0,H,1.13549,0.770983,12.9065,13,5
4686,37,15,3,Sci0,G,1.13808,0.766602,12.9046,13,5
4687,37,15,4,Sci0,F,1.13319,0.771674,12.9048,13,5
4688,37,15,5,Sci0,H,1.14026,0.776623,12.9169,13,5
4689,37,15,6,Sci0,G,1.1309,0.76387,12.8947,13,5
4690,37,15,7,Sci0,F,1.12889,0.760624,12.8894,13,5
4691,37,15,8,Sci0,H,1.13507,0.775559,12.9106,13,5
4692,37,15,9,Sci0,G,1.14581,0.77978,12.9256,13,5
4693,37,15,10,Sci0,F,1.12634,0.760341,12.8867,13,5
4694,37,15,11,Sci0,H,1.13515,0.764917,12.9001,13,5
4695,38,15,0,Sci1,I,0.844519,0.747783,12.5923,13,5
4696,38,15,1,Sci1,F,0.838915,0.738719,12.5776,13,5
4697,38,15,2,Sci1,J,0.837283,0.738241,12.5755,13,5
4698,38,15,3,Sci1,I,0.843012,0.740866,12.5839,13,5
4699,38,15,4,Sci1,F,0.839287,0.741611,12.5809,13,5
4700,38,15,5,Sci1,J,0.83879,0.737407,12.5762,13,5
4701,38,15,6,Sci1,I,0.850727,0.740014,12.5907,13,5
4702,38,15,7,Sci1,F,0.84491,0.736201,12.5811,13,5
4703,38,15,8,Sci1,J,0.843065,0.749628,12.5927,13,5
4704,38,15,9,Sci1,I,0.840866,0.759365,12.6002,13,5
4705,38,15,10,Sci1,F,0.837779,0.739571,12.5774,13,5
4706,38,15,11,Sci1,J,0.847233,0.740103,12.5873,13,5
4707,39,15,0,Sci2,C,0.69365,0.712611,12.4063,13,5
4708,39,15,1,Sci2,F,0.68503,0.697801,12.3828,13,5
4709,39,15,2,Sci2,D,0.668659,0.694537,12.3632,13,5
4710,39,15,3,Sci2,C,0.68166,0.698936,12.3806,13,5
4711,39,15,4,Sci2,F,0.679691,0.697198,12.3769,13,5
4712,39,15,5,Sci2,D,0.673306,0.701472,12.3748,13,5
4713,39,15,6,Sci2,C,0.681979,0.708833,12.3908,13,5
4714,39,15,7,Sci2,F,0.6931,0.702199,12.3953,13,5
4715,39,15,8,Sci2,D,0.677794,0.714296,12.3921,13,5
4716,39,15,9,Sci2,C,0.681997,0.7174,12.3994,13,5
4717,39,15,10,Sci2,F,0.691628,0.709596,12.4012,13,5
4718,39,15,11,Sci2,D,0.688311,0.711866,12.4002,13,5
4719,40,15,0,Sci3,A,0.575364,0.649255,12.2246,13,5
